Url,PhotoID,Mlsnum,DisplayOrder,PhotoFile,MlsID,CreateDate,UpdateDate,PhotoModifiedTimestamp,ComplianceJson,ComplianceIssues,CompliancePotentialIssues,ComplianceApiMs,IsExternal,FeaturesJson,DetectionsText,IssuesLabel,Url,PersonAnimalCount,OriginalIssues,MD5Hash,LogID,UrlMD5Hash,animalCount,forSaleSignCount,logoCount,personCount,phonenumberCount,qrcodeCount,websiteCount,textCount,IsFloorPlan
https://image.ampre.us/fMaf25X8qO3Kb0Vc8yaXAJwjvTSB6ysUngnlRcNUXIk/rs:fit:1920:1920/aq:size:512000:25:75/rs:fit/cb:20250807212043/L3Jlc2lkZXMvcmVzaWRlcy80NS8zNS83My9wL3Jlc2lkZXMtNDUzNTczLTg1LmpwZw,-31818015085,453573RE,85,,RESides,2025-08-12 16:01:23.900,2025-08-12 16:01:23.900,2025-08-11 14:25:32.227,"{""server"":""TMPPROCESS01"",""metadata"":{},""data"":{""external"":true,""issues"":[{""label"":""logo"",""bbox"":[0.0005268976092338562,0.46602826118469237,0.20631060600280762,0.5168030261993408],""score"":0.8170252442359924,""text"":""""}],""detections"":[{""label"":""text"",""bbox"":[0.00107482448220253,0.4746680736541748,0.09481109380722046,0.5120546817779541],""score"":0.6329128742218018,""text"":""RESIDE""}]},""errors"":[]}",1,1,587,1,NULL,"[""RESIDE""]","[{""label"":""logo"",""text"":""""}]",https://image.ampre.us/fMaf25X8qO3Kb0Vc8yaXAJwjvTSB6ysUngnlRcNUXIk/rs:fit:1920:1920/aq:size:512000:25:75/rs:fit/cb:20250807212043/L3Jlc2lkZXMvcmVzaWRlcy80NS8zNS83My9wL3Jlc2lkZXMtNDUzNTczLTg1LmpwZw,NULL,1,0x0337ECDDA5A08E67B9AE28E987636F2B,3777538,0x2D9ED0C4B34F9EB9F99C32600DF4CD17,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL
https://image.ampre.us/lk3WFjOpTSB4e4djKmJlzJ7giMcO3cKKKQAta-MkC4g/rs:fit:1920:1920/aq:size:512000:25:75/rs:fit/cb:20250807212044/L3Jlc2lkZXMvcmVzaWRlcy80NS8zNS83My9wL3Jlc2lkZXMtNDUzNTczLTYyLmpwZw,-31818015062,453573RE,62,,RESides,2025-08-12 16:01:39.463,2025-08-12 16:01:39.463,2025-08-11 14:25:32.227,"{""server"":""TMPPROCESS01"",""metadata"":{},""data"":{""external"":true,""issues"":[{""label"":""logo"",""bbox"":[0.003366142511367798,0.4742518424987793,0.17945121526718139,0.5157625675201416],""score"":0.7605822086334229,""text"":""""}],""detections"":[{""label"":""text"",""bbox"":[0.11565361022949219,0.4775279998779297,0.17825684547424317,0.5128083229064941],""score"":0.8778280019760132,""text"":""2025""},{""label"":""text"",""bbox"":[0.004422646015882492,0.4766942024230957,0.10877717733383178,0.5135651111602784],""score"":0.8646523356437683,""text"":""REFSIDES""}]},""errors"":[]}",1,1,946,1,NULL,"[""2025"",""REFSIDES""]","[{""label"":""logo"",""text"":""""}]",https://image.ampre.us/lk3WFjOpTSB4e4djKmJlzJ7giMcO3cKKKQAta-MkC4g/rs:fit:1920:1920/aq:size:512000:25:75/rs:fit/cb:20250807212044/L3Jlc2lkZXMvcmVzaWRlcy80NS8zNS83My9wL3Jlc2lkZXMtNDUzNTczLTYyLmpwZw,NULL,1,0x0A2931EF6B25AB9F95F0344FAD75AA84,3777541,0x1942F7B2BD5A66D86682A8B50FAA2A62,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL
https://image.ampre.us/fjWvwGKVEDFxeKFEz54JZ2wDURV6P_EGeafNsKoSlNA/rs:fit:1920:1920/aq:size:512000:25:75/rs:fit/cb:20250807212044/L3Jlc2lkZXMvcmVzaWRlcy80NS8zNS83My9wL3Jlc2lkZXMtNDUzNTczLTcxLmpwZw,-31818015071,453573RE,71,,RESides,2025-08-12 16:01:39.463,2025-08-12 16:01:39.463,2025-08-11 14:25:32.227,"{""server"":""TMPPROCESS01"",""metadata"":{},""data"":{""external"":true,""issues"":[{""label"":""logo"",""bbox"":[0.0006992146372795105,0.47478857040405276,0.17846355438232422,0.5173977851867676],""score"":0.8135401010513306,""text"":""""}],""detections"":[{""label"":""text"",""bbox"":[0.0016082637012004852,0.4781740665435791,0.10801570415496826,0.5131201267242431],""score"":0.7984483242034912,""text"":""RESIDES""},{""label"":""text"",""bbox"":[0.11391935348510743,0.4765039920806885,0.1772784948348999,0.5124483585357666],""score"":0.7345485687255859,""text"":""2005""}]},""errors"":[]}",1,1,901,1,NULL,"[""RESIDES"",""2005""]","[{""label"":""logo"",""text"":""""}]",https://image.ampre.us/fjWvwGKVEDFxeKFEz54JZ2wDURV6P_EGeafNsKoSlNA/rs:fit:1920:1920/aq:size:512000:25:75/rs:fit/cb:20250807212044/L3Jlc2lkZXMvcmVzaWRlcy80NS8zNS83My9wL3Jlc2lkZXMtNDUzNTczLTcxLmpwZw,NULL,1,0x7C3D6D743C2568928E146B9CFFABDD59,3777541,0xB481FA3BAE2A38461D92BBEB422F0049,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL
https://image.ampre.us/kxBFXxljvnkDWidUUBMCmmqmSRyodv79yae80Vfu3E4/rs:fit:1920:1920/aq:size:512000:25:75/rs:fit/cb:20250807212040/L3Jlc2lkZXMvcmVzaWRlcy80NS8zNS83My9wL3Jlc2lkZXMtNDUzNTczLTguanBn,-31818015007,453573RE,7,,RESides,2025-08-12 16:02:50.763,2025-08-12 16:02:50.763,2025-08-11 14:25:32.227,"{""server"":""TMPPROCESS01"",""metadata"":{},""data"":{""external"":true,""issues"":[{""label"":""logo"",""bbox"":[0.0006492733955383301,0.4613314151763916,0.19330894947052002,0.5187079906463623],""score"":0.8114422559738159,""text"":""""}],""detections"":[{""label"":""text"",""bbox"":[0.000028774142265319824,0.4758659839630127,0.10829672813415528,0.5136981010437012],""score"":0.8098644018173218,""text"":""PLEASE:""},{""label"":""text"",""bbox"":[0.11468403339385987,0.4725323677062988,0.17707215547561644,0.5134388923645019],""score"":0.6284209489822388,""text"":""2.25""}]},""errors"":[]}",1,1,1488,1,NULL,"[""PLEASE:"",""2.25""]","[{""label"":""logo"",""text"":""""}]",https://image.ampre.us/kxBFXxljvnkDWidUUBMCmmqmSRyodv79yae80Vfu3E4/rs:fit:1920:1920/aq:size:512000:25:75/rs:fit/cb:20250807212040/L3Jlc2lkZXMvcmVzaWRlcy80NS8zNS83My9wL3Jlc2lkZXMtNDUzNTczLTguanBn,NULL,1,0xABD138F3D309463381D8E7032323BBD8,3777559,0x1EA084A6BFE89244A7B3FC29611666BA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL
https://image.ampre.us/c_bSSq_vkQCU0PkjWIyCCyBkQmWmJdeiQHcKVKpiei0/rs:fit:1920:1920/aq:size:512000:25:75/rs:fit/cb:20250718181641/L3Jlc2lkZXMvcmVzaWRlcy80NS8zMy82Ni9wL3Jlc2lkZXMtNDUzMzY2LTQyLmpwZw,-31818014042,453366RE,42,,RESides,2025-08-13 01:57:10.383,2025-08-13 01:57:10.383,2025-07-18 11:16:41.643,"{""server"":""TMPPROCESS01"",""metadata"":{},""data"":{""external"":true,""issues"":[{""label"":""logo"",""bbox"":[0.0010597482323646545,0.4761488437652588,0.18673512935638428,0.5147560119628907],""score"":0.8509105443954468,""text"":""""}],""detections"":[{""label"":""text"",""bbox"":[0.11339743137359619,0.480236291885376,0.17760584354400635,0.5112413883209228],""score"":0.6262080073356628,""text"":""2085""},{""label"":""text"",""bbox"":[0.0010474808514118195,0.47790231704711916,0.10658501386642456,0.5124875068664551],""score"":0.612228274345398,""text"":""R/ESIDES""}]},""errors"":[]}",1,1,1427,1,NULL,"[""2085"",""R\/ESIDES""]","[{""label"":""logo"",""text"":""""}]",https://image.ampre.us/c_bSSq_vkQCU0PkjWIyCCyBkQmWmJdeiQHcKVKpiei0/rs:fit:1920:1920/aq:size:512000:25:75/rs:fit/cb:20250718181641/L3Jlc2lkZXMvcmVzaWRlcy80NS8zMy82Ni9wL3Jlc2lkZXMtNDUzMzY2LTQyLmpwZw,NULL,1,0x8654B2B8B54FA7D68AC4E21297ACC1CD,3786074,0x43D6EF7CF256F4F9B938211A78F8D145,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL
https://image.ampre.us/J8ZZDFLbVNysydEm2CA7hTvL33JgcCRC8WjsFhsHcgg/rs:fit:1920:1920/aq:size:512000:25:75/rs:fit/cb:20250718181640/L3Jlc2lkZXMvcmVzaWRlcy80NS8zMy82Ni9wL3Jlc2lkZXMtNDUzMzY2LTQwLmpwZw,-31818014040,453366RE,40,,RESides,2025-08-13 01:57:47.587,2025-08-13 01:57:47.587,2025-07-18 11:16:40.510,"{""server"":""TMPPROCESS01"",""metadata"":{},""data"":{""external"":true,""issues"":[{""label"":""logo"",""bbox"":[0.00015060603618621826,0.4671219825744629,0.18126975297927855,0.521003246307373],""score"":0.8146102428436279,""text"":""""}],""detections"":[{""label"":""text"",""bbox"":[0.0,0.47298550605773926,0.1064905047416687,0.5168896198272706],""score"":0.8049315810203552,""text"":""PRICES""},{""label"":""text"",""bbox"":[0.11410442590713502,0.4716487884521484,0.17885243892669678,0.5132852554321289],""score"":0.71979159116745,""text"":""2.95""}]},""errors"":[]}",1,1,1050,1,NULL,"[""PRICES"",""2.95""]","[{""label"":""logo"",""text"":""""}]",https://image.ampre.us/J8ZZDFLbVNysydEm2CA7hTvL33JgcCRC8WjsFhsHcgg/rs:fit:1920:1920/aq:size:512000:25:75/rs:fit/cb:20250718181640/L3Jlc2lkZXMvcmVzaWRlcy80NS8zMy82Ni9wL3Jlc2lkZXMtNDUzMzY2LTQwLmpwZw,NULL,1,0x22C32A337A3F70121E86B5B23C89BCCF,3786082,0x60DF1CC65D58D3EAC9A20B8C5DF668EF,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL
https://image.ampre.us/tMfdT8Cdv8rFwX994dilvk9kIKSMp1G4AK_g2vGTIs4/rs:fit:1920:1920/aq:size:512000:25:75/rs:fit/cb:20250718181640/L3Jlc2lkZXMvcmVzaWRlcy80NS8zMy82Ni9wL3Jlc2lkZXMtNDUzMzY2LTM5LmpwZw,-31818014039,453366RE,39,,RESides,2025-08-13 01:57:26.440,2025-08-13 01:57:26.440,2025-07-18 11:16:40.480,"{""server"":""TMPPROCESS01"",""metadata"":{},""data"":{""external"":true,""issues"":[{""label"":""logo"",""bbox"":[0.00237090140581131,0.47490458488464354,0.1833634376525879,0.5151710510253906],""score"":0.7917847633361816,""text"":""""}],""detections"":[{""label"":""text"",""bbox"":[0.00308261439204216,0.47913570404052735,0.10770238637924194,0.5115861415863037],""score"":0.8656978011131287,""text"":""RESIDES""},{""label"":""text"",""bbox"":[0.11337931156158447,0.47830538749694823,0.1797265887260437,0.511534309387207],""score"":0.855439305305481,""text"":""2025""}]},""errors"":[]}",1,1,708,1,NULL,"[""RESIDES"",""2025""]","[{""label"":""logo"",""text"":""""}]",https://image.ampre.us/tMfdT8Cdv8rFwX994dilvk9kIKSMp1G4AK_g2vGTIs4/rs:fit:1920:1920/aq:size:512000:25:75/rs:fit/cb:20250718181640/L3Jlc2lkZXMvcmVzaWRlcy80NS8zMy82Ni9wL3Jlc2lkZXMtNDUzMzY2LTM5LmpwZw,NULL,1,0xC09A6E5295D707177219A8E2CD73A454,3786078,0x89C4CB984A5EDB6C7C5E0B1E698150DD,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL
https://image.ampre.us/5gMpDwatgym_4MQEy5j5ROLFjj7glkLW3zn0xKAr7EI/rs:fit:1920:1920/aq:size:512000:25:75/rs:fit/cb:20250719223556/L3Jlc2lkZXMvcmVzaWRlcy80NS8zMi8wOS9wL3Jlc2lkZXMtNDUzMjA5LTQxLmpwZw,-31818013041,453209RE,41,,RESides,2025-08-12 22:33:45.780,2025-08-12 22:33:45.780,2025-07-27 15:19:55.670,"{""server"":""TMPPROCESS01"",""metadata"":{},""data"":{""external"":true,""issues"":[{""label"":""logo"",""bbox"":[0.0009052455425262451,0.46833505630493166,0.17928769588470458,0.5226030349731445],""score"":0.80179363489151,""text"":""""}],""detections"":[{""label"":""text"",""bbox"":[0.0012197345495224,0.4739821434020996,0.10771398544311524,0.518381404876709],""score"":0.7048223614692688,""text"":""RESIDES""},{""label"":""text"",""bbox"":[0.11329222917556762,0.47155084609985354,0.1778872489929199,0.5163693428039551],""score"":0.6492695212364197,""text"":""26.25""}]},""errors"":[]}",1,1,1763,1,NULL,"[""RESIDES"",""26.25""]","[{""label"":""logo"",""text"":""""}]",https://image.ampre.us/5gMpDwatgym_4MQEy5j5ROLFjj7glkLW3zn0xKAr7EI/rs:fit:1920:1920/aq:size:512000:25:75/rs:fit/cb:20250719223556/L3Jlc2lkZXMvcmVzaWRlcy80NS8zMi8wOS9wL3Jlc2lkZXMtNDUzMjA5LTQxLmpwZw,NULL,1,0x9765F6AEABEF2DCF3B7977DCCCC70ED5,3783329,0x1A0F95B85ED516C87AC382BDDBDEC94B,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL
https://image.ampre.us/aNN9ZooQDevkfuZfgSAEnNk-3nSmR8j2hx7FYZx8kFk/rs:fit:1920:1920/aq:size:512000:25:75/rs:fit/cb:20250601204538/L3Jlc2lkZXMvcmVzaWRlcy8xNy8yMC8xMy8yOS9wLzE3MjAxMzI5LTAuanBn,-31818006000,451811RE,0,,RESides,2025-08-14 04:26:58.370,2025-08-14 04:26:58.370,2025-06-01 13:45:38.327,"{""server"":""TMPPROCESS01"",""metadata"":{},""data"":{""external"":true,""issues"":[{""label"":""logo"",""bbox"":[0.004128322005271912,0.477357816696167,0.18080132007598876,0.5160173416137696],""score"":0.779851496219635,""text"":""""}],""detections"":[{""label"":""text"",""bbox"":[0.11499549150466919,0.4796255588531494,0.17938183546066283,0.5125108242034913],""score"":0.8815729022026062,""text"":""2025""},{""label"":""text"",""bbox"":[0.00573594868183136,0.48003759384155276,0.10942496061325073,0.5136320114135742],""score"":0.8680878281593323,""text"":""RESIDES""}]},""errors"":[]}",1,1,3420,1,NULL,"[""2025"",""RESIDES""]","[{""label"":""logo"",""text"":""""}]",https://image.ampre.us/aNN9ZooQDevkfuZfgSAEnNk-3nSmR8j2hx7FYZx8kFk/rs:fit:1920:1920/aq:size:512000:25:75/rs:fit/cb:20250601204538/L3Jlc2lkZXMvcmVzaWRlcy8xNy8yMC8xMy8yOS9wLzE3MjAxMzI5LTAuanBn,NULL,1,0x2299B6EFA0420529C3A1B20B338C7B8A,3815545,0xE8FFBFD018968A219F9B709D91D26C60,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL
https://image.ampre.us/WtJmRkI8IDeTDhdV8NaeJnaaD_0CotYzxlUAN3-faDY/rs:fit:1920:1920/aq:size:512000:25:75/rs:fit/cb:20250601204021/L3Jlc2lkZXMvcmVzaWRlcy8xNy8xMy83OC81Mi9wLzE3MTM3ODUyLTY1LmpwZw,-31818002065,450920RE,65,,RESides,2025-08-12 18:00:32.960,2025-08-12 18:00:32.960,2025-08-04 16:28:39.630,"{""server"":""TMPPROCESS01"",""metadata"":{},""data"":{""external"":true,""issues"":[{""label"":""logo"",""bbox"":[0.0011774227023124695,0.473162841796875,0.17747745513916016,0.5196241855621337],""score"":0.8125153183937073,""text"":""""}],""detections"":[{""label"":""text"",""bbox"":[0.0017573758959770203,0.47745866775512696,0.10978302955627442,0.5150857448577881],""score"":0.8342810869216919,""text"":""RESIDES""},{""label"":""text"",""bbox"":[0.1141357421875,0.47521228790283204,0.17488908767700195,0.5136173248291016],""score"":0.8158551454544067,""text"":""20%""}]},""errors"":[]}",1,1,964,1,NULL,"[""RESIDES"",""20%""]","[{""label"":""logo"",""text"":""""}]",https://image.ampre.us/WtJmRkI8IDeTDhdV8NaeJnaaD_0CotYzxlUAN3-faDY/rs:fit:1920:1920/aq:size:512000:25:75/rs:fit/cb:20250601204021/L3Jlc2lkZXMvcmVzaWRlcy8xNy8xMy83OC81Mi9wLzE3MTM3ODUyLTY1LmpwZw,NULL,1,0x03C47270F6CDAF4FE6F15E1B26BBEFD6,3779344,0xD3F7F586593AD048C99F7BA4D838198F,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL
https://image.ampre.us/uDenpIZLs_Ztv8BBwNBgLEE1vdbZsmFhD-jdDwofaB0/rs:fit:1920:1920/aq:size:512000:25:75/rs:fit/cb:20250601203617/L3Jlc2lkZXMvcmVzaWRlcy8xNy8xMi8yNy8wNi9wLzE3MTIyNzA2LTIxLmpwZw,-31818000021,450676RE,21,,RESides,2025-08-14 15:19:04.417,2025-08-14 15:19:04.417,2025-06-01 13:36:17.993,"{""server"":""TMPPROCESS01"",""metadata"":{},""data"":{""external"":true,""issues"":[{""label"":""logo"",""bbox"":[0.0007889941334724426,0.4768228054046631,0.18017444610595704,0.515570592880249],""score"":0.8180845379829407,""text"":""""}],""detections"":[{""label"":""text"",""bbox"":[0.11141526699066162,0.47838311195373534,0.1778162956237793,0.5104351043701172],""score"":0.750893235206604,""text"":""2015""},{""label"":""text"",""bbox"":[0.0010059699416160583,0.47977294921875,0.10595390796661378,0.5114452362060546],""score"":0.7001489400863647,""text"":""PLEASES""}]},""errors"":[]}",1,1,798,1,NULL,"[""2015"",""PLEASES""]","[{""label"":""logo"",""text"":""""}]",https://image.ampre.us/uDenpIZLs_Ztv8BBwNBgLEE1vdbZsmFhD-jdDwofaB0/rs:fit:1920:1920/aq:size:512000:25:75/rs:fit/cb:20250601203617/L3Jlc2lkZXMvcmVzaWRlcy8xNy8xMi8yNy8wNi9wLzE3MTIyNzA2LTIxLmpwZw,NULL,1,0x3A67341A55723EE24E4EA91FA8F48664,3823136,0xA2AA3FF8DFDCAF5B1E60BB11C18EFC55,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL
https://image.ampre.us/oG9HkVLHynZb5QU_ZcP5W-m9ZR038MnIYvxrStrg9Ks/rs:fit:1920:1920/aq:size:512000:25:75/rs:fit/cb:20250718195651/L3Jlc2lkZXMvcmVzaWRlcy80NS8wNS83NS9wL3Jlc2lkZXMtNDUwNTc1LTMuanBn,-31817999042,450575RE,42,,RESides,2025-08-12 17:55:32.830,2025-08-12 17:55:32.830,2025-08-06 13:04:18.423,"{""server"":""TMPPROCESS01"",""metadata"":{},""data"":{""external"":true,""issues"":[{""label"":""logo"",""bbox"":[0.0022322535514831543,0.4745177268981934,0.17827119827270507,0.5170629024505615],""score"":0.8355116248130798,""text"":""""}],""detections"":[{""label"":""text"",""bbox"":[0.1129736065864563,0.4769381046295166,0.17664116621017456,0.5131764888763428],""score"":0.8688891530036926,""text"":""2025""},{""label"":""text"",""bbox"":[0.0027294382452964783,0.47654333114624026,0.10646456480026245,0.513967227935791],""score"":0.860676646232605,""text"":""RESIDES""}]},""errors"":[]}",1,1,878,1,NULL,"[""2025"",""RESIDES""]","[{""label"":""logo"",""text"":""""}]",https://image.ampre.us/oG9HkVLHynZb5QU_ZcP5W-m9ZR038MnIYvxrStrg9Ks/rs:fit:1920:1920/aq:size:512000:25:75/rs:fit/cb:20250718195651/L3Jlc2lkZXMvcmVzaWRlcy80NS8wNS83NS9wL3Jlc2lkZXMtNDUwNTc1LTMuanBn,NULL,1,0xBDFDF3049B757DE705F1A7C2E2134AF8,3779279,0xA9A98D3EBD816E056164CABA9153F741,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL
https://image.ampre.us/Vsd3mDfHDfliCiKorznM5PJ_rvnfVHZwAZDWXOxbfa8/rs:fit:1920:1920/aq:size:512000:25:75/rs:fit/cb:20250808174653/L3Jlc2lkZXMvcmVzaWRlcy80NS8wMi8xNi9wL3Jlc2lkZXMtNDUwMjE2LTcwLmpwZw,-31817997070,450216RE,70,,RESides,2025-08-12 16:48:22.780,2025-08-12 16:48:22.780,2025-08-08 10:46:53.930,"{""server"":""TMPPROCESS01"",""metadata"":{},""data"":{""external"":true,""issues"":[{""label"":""logo"",""bbox"":[0.0023970380425453186,0.47800912857055666,0.17980530261993408,0.5168057441711426],""score"":0.7930269837379456,""text"":""""}],""detections"":[{""label"":""text"",""bbox"":[0.11366028785705566,0.4796955108642578,0.17774004936218263,0.5110627174377441],""score"":0.8835147023200989,""text"":""2025""},{""label"":""text"",""bbox"":[0.0037050098180770874,0.48213672637939453,0.10763145685195923,0.514324140548706],""score"":0.7184267044067383,""text"":""RETUDES""}]},""errors"":[]}",1,1,723,1,NULL,"[""2025"",""RETUDES""]","[{""label"":""logo"",""text"":""""}]",https://image.ampre.us/Vsd3mDfHDfliCiKorznM5PJ_rvnfVHZwAZDWXOxbfa8/rs:fit:1920:1920/aq:size:512000:25:75/rs:fit/cb:20250808174653/L3Jlc2lkZXMvcmVzaWRlcy80NS8wMi8xNi9wL3Jlc2lkZXMtNDUwMjE2LTcwLmpwZw,NULL,1,0xF07B82CA93356B64A42846E92809AA26,3778225,0x832CF3E222D39B68BDADC605190A53C8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL
https://image.ampre.us/Poy7-dT63tjEvaC8MSnoSjyKlusSjEDFh4eCO1jkVhY/rs:fit:1920:1920/aq:size:512000:25:75/rs:fit/cb:20250719204724/L3Jlc2lkZXMvcmVzaWRlcy80NC85NS80NS9wL3Jlc2lkZXMtNDQ5NTQ1LTIwLmpwZw,-31817996016,449545RE,16,,RESides,2025-08-12 18:08:19.657,2025-08-12 18:08:19.657,2025-08-02 09:41:26.057,"{""server"":""TMPPROCESS01"",""metadata"":{},""data"":{""external"":true,""issues"":[{""label"":""logo"",""bbox"":[0.003826819360256195,0.4827724456787109,0.18338618278503419,0.5109435081481933],""score"":0.7661048769950867,""text"":""""}],""detections"":[{""label"":""text"",""bbox"":[0.11688889265060425,0.48531551361083985,0.18173046112060548,0.5075082778930664],""score"":0.8562573790550232,""text"":""2025""},{""label"":""text"",""bbox"":[0.0053052715957164764,0.48517837524414065,0.11134333610534668,0.5078388214111328],""score"":0.8201683163642883,""text"":""RESIDES""}]},""errors"":[]}",1,1,846,1,NULL,"[""2025"",""RESIDES""]","[{""label"":""logo"",""text"":""""}]",https://image.ampre.us/Poy7-dT63tjEvaC8MSnoSjyKlusSjEDFh4eCO1jkVhY/rs:fit:1920:1920/aq:size:512000:25:75/rs:fit/cb:20250719204724/L3Jlc2lkZXMvcmVzaWRlcy80NC85NS80NS9wL3Jlc2lkZXMtNDQ5NTQ1LTIwLmpwZw,NULL,1,0x3984914A3FD47E08A3B6C2E05F82030F,3779474,0xA9C0E1A6D5C4EE516374097A549A4775,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL
https://image.ampre.us/F8mTVQFIfeticSSo67goRBMZ3fHomvi3nVKWSaImEMg/rs:fit:1920:1920/aq:size:512000:25:75/rs:fit/cb:20250611160728/L3Jlc2lkZXMvcmVzaWRlcy8xNy8wMS82OS80MS9wLzE3MDE2OTQxLTM4LmpwZw,-31817995038,449257RE,38,,RESides,2025-08-13 17:41:14.477,2025-08-13 17:41:14.477,2025-06-11 09:07:28.870,"{""server"":""TMPPROCESS01"",""metadata"":{},""data"":{""external"":true,""issues"":[{""label"":""logo"",""bbox"":[0.0009509697556495667,0.47650575637817383,0.17990269660949706,0.5140017509460449],""score"":0.7624218463897705,""text"":""""}],""detections"":[{""label"":""text"",""bbox"":[0.0013526678085327148,0.47862954139709474,0.10803406238555908,0.5124904632568359],""score"":0.8266928791999817,""text"":""PESTCES""},{""label"":""text"",""bbox"":[0.11385382413864135,0.4774004936218262,0.17903603315353395,0.5115859031677246],""score"":0.820115327835083,""text"":""20.25""}]},""errors"":[]}",1,1,946,1,NULL,"[""PESTCES"",""20.25""]","[{""label"":""logo"",""text"":""""}]",https://image.ampre.us/F8mTVQFIfeticSSo67goRBMZ3fHomvi3nVKWSaImEMg/rs:fit:1920:1920/aq:size:512000:25:75/rs:fit/cb:20250611160728/L3Jlc2lkZXMvcmVzaWRlcy8xNy8wMS82OS80MS9wLzE3MDE2OTQxLTM4LmpwZw,NULL,1,0xF78A067E7642053497122FFE0222F3CF,3804745,0x00B4824873F863F61B34E2B8DC32206D,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL
https://image.ampre.us/8ASW9uBcxoDYEibO2gkilefeQRASy0lBFyYWjAjIC3U/rs:fit:1920:1920/aq:size:512000:25:75/rs:fit/cb:20250611160728/L3Jlc2lkZXMvcmVzaWRlcy8xNy8wMS82OS80MS9wLzE3MDE2OTQxLTIxLmpwZw,-31817995021,449257RE,21,,RESides,2025-08-13 17:41:11.557,2025-08-13 17:41:11.557,2025-06-11 09:07:28.237,"{""server"":""TMPPROCESS01"",""metadata"":{},""data"":{""external"":true,""issues"":[{""label"":""logo"",""bbox"":[0.002394668757915497,0.47441811561584474,0.18010029792785645,0.5171660423278809],""score"":0.8141881227493286,""text"":""""}],""detections"":[{""label"":""text"",""bbox"":[0.003287132829427719,0.47706875801086424,0.10913958549499511,0.5153740882873535],""score"":0.8332464098930359,""text"":""RESIDES""},{""label"":""text"",""bbox"":[0.11412322521209717,0.47853927612304686,0.17878272533416747,0.5146745681762696],""score"":0.6711549758911133,""text"":""2925""}]},""errors"":[]}",1,1,740,1,NULL,"[""RESIDES"",""2925""]","[{""label"":""logo"",""text"":""""}]",https://image.ampre.us/8ASW9uBcxoDYEibO2gkilefeQRASy0lBFyYWjAjIC3U/rs:fit:1920:1920/aq:size:512000:25:75/rs:fit/cb:20250611160728/L3Jlc2lkZXMvcmVzaWRlcy8xNy8wMS82OS80MS9wLzE3MDE2OTQxLTIxLmpwZw,NULL,1,0xD782FB12E736A779F5ED66282F64D433,3804743,0x23F8EFBFE179090CCC2AFD9E61E128A2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL
https://image.ampre.us/3PdnGO8rNOR9GdLag4swMddajzOXJKeCCEowcZE039s/rs:fit:1920:1920/aq:size:512000:25:75/rs:fit/cb:20250611160728/L3Jlc2lkZXMvcmVzaWRlcy8xNy8wMS82OS80MS9wLzE3MDE2OTQxLTI4LmpwZw,-31817995028,449257RE,28,,RESides,2025-08-13 17:10:10.860,2025-08-13 17:10:10.860,2025-06-11 09:07:28.497,"{""server"":""TMPPROCESS01"",""metadata"":{},""data"":{""external"":true,""issues"":[{""label"":""logo"",""bbox"":[0.0017028003931045532,0.4736319065093994,0.18009847402572632,0.5192646980285645],""score"":0.8155900835990906,""text"":""""}],""detections"":[{""label"":""text"",""bbox"":[0.00259597972035408,0.4776064395904541,0.10683548450469971,0.5142247200012207],""score"":0.7713270783424377,""text"":""RESIDES""},{""label"":""text"",""bbox"":[0.11262757778167724,0.47730016708374023,0.17808680534362792,0.5136290073394776],""score"":0.7457399964332581,""text"":""2025""}]},""errors"":[]}",1,1,1084,1,NULL,"[""RESIDES"",""2025""]","[{""label"":""logo"",""text"":""""}]",https://image.ampre.us/3PdnGO8rNOR9GdLag4swMddajzOXJKeCCEowcZE039s/rs:fit:1920:1920/aq:size:512000:25:75/rs:fit/cb:20250611160728/L3Jlc2lkZXMvcmVzaWRlcy8xNy8wMS82OS80MS9wLzE3MDE2OTQxLTI4LmpwZw,NULL,1,0xCA62AF10949D39EC843BAAE447F330E5,3804132,0x5428700EF2945524DC6599EDAEC7A944,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL
